"","HS.Code","HS.Code_6","CE.CD","CO","SITC_1","HS.Code_2","Office","Reg.Ref","Reg..Date","Type","CP4","CP3","Declarant","Con_cod","Con...Exp.name","Shipper...Buyer.name","Itm..","SITC","PRF","Goods.Comm..Dsc.1","Goods.Comm..Dsc.","Wgt..Gross","Wgt..Net","Pkg..","Pkg..type","Supp.Qty","Supp","TOD","Stat..Value","IMD","VAT","IEX","DEX","EXD","OED","RawDataRowID","HS.Code_4","SITC_3","Year","Month","Day","Mode.of.Transport","HS.Section","SITC.description","IMPORT.CTY.CD","CTY_Origin","IMPORT.COUNTRY","IMPORT.REGION","IMPORT.REG.","IMPORT.PARTNER.COUNTRIES","CTY_Dest","EXPORT.CTY.CD","EXPORT.COUNTRY","EXPORT.REGION","EXPORT.REG.","EXPORT.PARTNER.COUNTRIES","TAR_ALL","TAR_DSC","Principle.Exports","Principle.ReExports","Principle.Imports","Classifications.Combined","Unit.Qty","Import.Duty.Rate","BEC4","Description","CommodityType","Unhealthy.Focus.Food.Category","Food.sub.category","Product"
"1585","19059000",190590,"NZ","NZ",0,19,"VAIR","2021 / C / 8651",2021-12-20,"IM / 4",4000,0,166070,"182623","GEOFFREY GEE
","countdown co nz
",1,48.49,NA,"Softer Biscuits e.g SAO","BREAD","14.1","14.1","2","Cartons","15","KGM","FOB",7418,"1,115.00","1,280.00","0",0,0,0,5065,1905,48,2021,"December",20,"AIR","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Softer Biscuits e.g SAO","Softer Biscuits e.g SAO","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","15",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1586","19059000",190590,"FR","FR",0,19,"VSEA","2021 / C / 8483",2021-12-29,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR
",38,48.49,NA,"Softer Biscuits e.g SAO","BO MINI SALE CHEVR PAVO 120G","370.13","370.13","0","Unpacked or ","370.13","KGM","FOB",118436,"17,765.00","20,430.00","0",0,0,0,14937,1905,48,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Softer Biscuits e.g SAO","Softer Biscuits e.g SAO","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","15",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1795","20091200",200912,"FR","FR",0,20,"VSEA","2021 / C / 8483",2021-12-29,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR
",56,59.1,NA,"Not Frozen, of a Brix value not exceeding 20","TROPICABNA MULTIVITAMIN","140.14","140.14","0","Unpacked or ","140.14","KGM","FOB",44841,"8,970.00","8,070.00","0",0,0,0,14956,2009,59,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Not Frozen, of a Brix value not exceeding 20","Not Frozen, of a Brix value not exceeding 20","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1796","20091900",200919,"FR","FR",0,20,"VSEA","2021 / C / 8483",2021-12-29,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR
",57,59.1,NA,"Other","PAQUITO ABC ORANGE BK","71.31","71.31","0","Unpacked or ","71.31","KGM","FOB",22820,"4,565.00","4,110.00","0",0,0,0,14957,2009,59,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1797","20091900",200919,"AU","AU",0,20,"SSEA","2021 / C / 1883",2021-12-08,"IM / 4",4000,0,266664,"129635","DAMING STORE
","NATURALLY AUSTRALIAN ",59,59.1,NA,"Other","ORANGE JUICE","60","60","0","Enclosure; ","60","KGM","CIF",5594,"1,120.00","1,005.00","0",0,0,0,1385,2009,59,2021,"December",8,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1798","20091900",200919,"SG","SG",0,20,"SSEA","2021 / C / 1865",2021-12-07,"IM / 4",4000,0,803753,"126254","ESAH CORPORATION
","ESFIRA PTE LTD # 2040
",9,59.1,NA,"Other","CANNED FRUIT JUICE ORANGE (2DZ/320ML)","241.72","241.72","0","Unpacked or ","241.72","KGM","CIF",9434,"1,885.00","1,700.00","0",0,0,0,993,2009,59,2021,"December",7,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1799","20091900",200919,"SG","SG",0,20,"VSEA","2021 / C / 7811",2021-12-15,"IM / 4",4000,0,803753,"126254","ESAH CORPORATION
","ESFIRA PTE LTD # 2043
",4,59.1,NA,"Other","CANNED FRUIT JUICE - ORANGE (24X320ML)","2,165.83","2,165.83","0","Various, ie. ","2,165.83","KGM","CIF",72833,"14,565.00","13,110.00","0",0,0,0,10397,2009,59,2021,"December",15,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1800","20091900",200919,"FJ","FJ",0,20,"SSEA","2021 / C / 1941",2021-12-20,"IM / 4",4000,0,266664,"141057","PUNJAS (VANUATU) LTD
","PUNJAS PTE LIMITED
",3,59.1,NA,"Other","RHODES ORANGE","219.6","219.6","0","Enclosure; ","219.6","KGM","FOB",28433,"5,685.00","5,120.00","0",0,0,0,2101,2009,59,2021,"December",20,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1801","20091900",200919,"MY","MY",0,20,"SSEA","2021 / C / 1864",2021-12-07,"IM / 4",4000,0,266664,"129635","DAMING STORE
","WHS WHOLESALERS SDN ",11,59.1,NA,"Other","MARIGOLD ORANGE DRINK","3,225.20","3,225.20","0","Enclosure; ","3,225.20","KGM","FOB",109719,"21,945.00","19,750.00","0",0,0,0,953,2009,59,2021,"December",7,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1802","20091900",200919,"HK","CN",0,20,"VSEA","2021 / C / 8188",2021-12-23,"IM / 4",4000,0,233921,"440237","HXM STORE
","SUREWAVE ",3,59.1,NA,"Other","ORANGE JUICE","3,645.00","3,207.60","405","Cartons","3,207.60","KGM","CFR",245629,"49,125.00","44,215.00","0",0,0,0,12678,2009,59,2021,"December",23,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","HK","HK","HONG KONG","ASIA",3,"HONG KONG","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1803","20091900",200919,"AU","AU",0,20,"SSEA","2021 / C / 1843",2021-12-06,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","HENRY CUMINES PTY. LTD
",11,59.1,NA,"Other","ORANGE JUICE","1,150.00","1,150.00","0","Enclosure; ","1,150.00","KGM","FOB",118844,"23,770.00","21,390.00","0",0,0,0,677,2009,59,2021,"December",6,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1804","20091900",200919,"FJ","FJ",0,20,"VSEA","2021 / C / 8153",2021-12-22,"IM / 4",4000,0,357386,"141057","PUNJAS (VANUATU) LTD
","PUNJAS LTD 
",25,59.1,NA,"Other","OTHER ORANGE JUICES","219.6","219.6","0","Various, ie. ","219.6","KGM","FOB",28296,"5,660.00","5,095.00","0",0,0,0,12542,2009,59,2021,"December",22,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1805","20091900",200919,"VN","VN",0,20,"SSEA","2021 / C / 2032",2021-12-29,"IM / 4",4000,0,105091,"105091","LO SIN CHIAO
","TIGER COPPER COMPANY ",13,59.1,NA,"Other","ORANGE JUICE","944","879","111","Cartons","879","KGM","CFR",56448,"11,290.00","10,160.00","0",0,0,0,2764,2009,59,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","VN","VN","VIET NAM","ASIA",3,"OTHERS","VN","VN","VIET NAM","ASIA",3,"OTHERS","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1806","20091900",200919,"TH","TH",0,20,"VSEA","2021 / C / 8298",2021-12-24,"IM / 4",4000,0,221977,"420271","TEBAKOR SHOPPING ","LIAN CHEONG HANG PTE ",16,59.1,NA,"Other","FRUIT JUICE (ORANGE)","604","604","0","Enclosure; ","604","KGM","FOB",19914,"3,985.00","3,585.00","0",0,0,0,13317,2009,59,2021,"December",24,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","TH","TH","THAILAND","ASIA",3,"THAILAND","TH","TH","THAILAND","ASIA",3,"THAILAND","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1807","20091900",200919,"SG","SG",0,20,"VSEA","2021 / C / 7811",2021-12-15,"IM / 4",4000,0,803753,"126254","ESAH CORPORATION
","ESFIRA PTE LTD # 2043
",14,59.1,NA,"Other","BOTTLED FRUIT JUICE - ORANGE (8DZ/180ML)","1,374.69","1,374.69","0","Various, ie. ","1,374.69","KGM","CIF",46228,"9,245.00","8,320.00","0",0,0,0,10407,2009,59,2021,"December",15,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1808","20091900",200919,"SG","SG",0,20,"VSEA","2021 / C / 8434",2021-12-29,"IM / 4",4000,0,803753,"126254","ESAH CORPORATION
","ESFIRA PTE LTD # 2078
",11,59.1,NA,"Other","BOTTLED FRUIT JUICE - ORANGE (8DZ/180ML)","504.88","504.88","0","Various, ie. ","504.88","KGM","CIF",11158,"2,230.00","2,010.00","0",0,0,0,14566,2009,59,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1809","20091900",200919,"CN","CN",0,20,"SSEA","2021 / C / 1836",2021-12-06,"IM / 4",4000,0,266664,"802611","SUNSHINE SHOPPING ","RONGZHU TRADING IMPORT ",67,59.1,NA,"Other","ORANGE JUICE","17.2","17.2","0","Enclosure; ","17.2","KGM","FOB",463,"95","85","0",0,0,0,570,2009,59,2021,"December",6,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1810","20091900",200919,"NZ","NZ",0,20,"VSEA","2021 / C / 8294",2021-12-24,"IM / 4",4000,0,166070,"430223","DYNAMIC SUPPLY ","DSC LTD
",34,59.1,NA,"Other","ORANGE JUICE","240","240","0","Enclosure; ","40","KGM","FOB",70469,"14,095.00","12,685.00","0",0,0,0,13173,2009,59,2021,"December",24,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1811","20091900",200919,"SG","SG",0,20,"SSEA","2021 / C / 2033",2021-12-29,"IM / 4",4000,0,803753,"126254","ESAH CORPORATION
","ESFIRA PTE LTD # 2088
",6,59.1,NA,"Other","CANNED FRUIT JUICE - ORANGE (24/320ML)","78.12","78.12","0","Various, ie. ","78.12","KGM","CIF",3774,"755","680","0",0,0,0,2783,2009,59,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1812","20091900",200919,"KR","KR",0,20,"VSEA","2021 / C / 8079",2021-12-21,"IM / 4",4000,0,166070,"485498","JANG YOON GIL
","DABIN TRADING CO 
",3,59.1,NA,"Other","ORANGE JUICE","1","1","0","Enclosure; ","1","KGM","CIF",339,"70","60","0",0,0,0,12058,2009,59,2021,"December",21,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","KR","KR","KOREA, REPUBLIC OF","ASIA",3,"KOREA, REPUBLIC OF","KR","KR","KOREA, REPUBLIC OF","ASIA",3,"KOREA, REPUBLIC OF","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1813","20091900",200919,"AU","AU",0,20,"SSEA","2021 / C / 1845",2021-12-06,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","WOOLWORTHS GROUP ",47,59.1,NA,"Other","ORANGE JUICE","5","5","0","Enclosure; ","5","KGM","FOB",5550,"1,110.00","1,000.00","0",0,0,0,732,2009,59,2021,"December",6,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1814","20091900",200919,"SG","SG",0,20,"SSEA","2021 / C / 1865",2021-12-07,"IM / 4",4000,0,803753,"126254","ESAH CORPORATION
","ESFIRA PTE LTD # 2040
",5,59.1,NA,"Other","BOTTLED FRUIT JUICE - ORANGE (8DZ/180ML)","408.43","408.43","0","Unpacked or ","408.43","KGM","CIF",15941,"3,190.00","2,870.00","0",0,0,0,989,2009,59,2021,"December",7,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1819","20093900",200939,"AU","AU",0,20,"VSEA","2021 / C / 7616",2021-12-02,"IM / 4",4000,0,166070,"305138","LIBATION TRADING ","VOK BEVERAGE 
",1,59.3,NA,"Other","lemon juice","32.05","32.05","3","Cartons","18","KGM","CIF",5889,"1,180.00","1,060.00","0",0,0,0,8317,2009,59,2021,"December",2,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1840","20097900",200979,"NZ","NZ",0,20,"SSEA","2021 / C / 1946",2021-12-21,"IM / 4",4000,0,266664,"802611","SUNSHINE SHOPPING ","FRESHA EXPORT LIMITED
",18,59.94,NA,"Other","APPLE JUICE","205.6","205.6","0","Enclosure; ","205.6","KGM","FOB",25083,"5,015.00","4,515.00","0",0,0,0,2167,2009,59,2021,"December",21,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1841","20097900",200979,"NZ","NZ",0,20,"VSEA","2021 / C / 8294",2021-12-24,"IM / 4",4000,0,166070,"430223","DYNAMIC SUPPLY ","DSC LTD
",36,59.94,NA,"Other","APPLE JUICE","240","240","0","Enclosure; ","40","KGM","FOB",70469,"14,095.00","12,685.00","0",0,0,0,13175,2009,59,2021,"December",24,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1842","20097900",200979,"AU","AU",0,20,"SSEA","2021 / C / 1843",2021-12-06,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","HENRY CUMINES PTY. LTD
",10,59.94,NA,"Other","APPLE JUICE","1,564.00","1,564.00","0","Enclosure; ","1,564.00","KGM","FOB",161628,"32,325.00","29,095.00","0",0,0,0,676,2009,59,2021,"December",6,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1843","20097900",200979,"FJ","FJ",0,20,"SSEA","2021 / C / 1944",2021-12-21,"IM / 4",4000,0,803753,"102847","VANUATU BREWING LTD
","COCA-COLAEUROPACIFIC
",3,59.94,"MSG","Other","PUPLY APPLE 350ML","1,986.24","1,986.24","0","Unpacked or ","1,986.24","KGM","FOB",115637,"0","17,345.00","0",0,0,0,2144,2009,59,2021,"December",21,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1844","20097900",200979,"AU","AU",0,20,"SSEA","2021 / C / 1883",2021-12-08,"IM / 4",4000,0,266664,"129635","DAMING STORE
","NATURALLY AUSTRALIAN ",54,59.94,NA,"Other","APPLE JUICE","120","120","0","Enclosure; ","120","KGM","CIF",11190,"2,240.00","2,015.00","0",0,0,0,1380,2009,59,2021,"December",8,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1845","20097900",200979,"FR","FR",0,20,"VSEA","2021 / C / 8483",2021-12-29,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR
",62,59.94,NA,"Other","JOKER PUR JUS POMME PET 1L","81.54","81.54","0","Unpacked or ","81.54","KGM","FOB",26092,"5,220.00","4,695.00","0",0,0,0,14962,2009,59,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1846","20097900",200979,"FJ","FJ",0,20,"VSEA","2021 / C / 8009",2021-12-20,"IM / 4",4000,0,803753,"102847","VANUATU BREWING LTD
","COCO-COLA EUROPACIFIC ",3,59.94,"MSG","Other","PUPLY APPLE 350ML","2,313.73","2,313.73","0","Unpacked or ","1,200.00","KGM","FOB",254407,"0","38,160.00","0",0,0,0,11482,2009,59,2021,"December",20,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
"1847","20097900",200979,"AU","AU",0,20,"SSEA","2021 / C / 1845",2021-12-06,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","WOOLWORTHS GROUP ",42,59.94,NA,"Other","APPLE FRUIT DRINK","5","5","0","Enclosure; ","5","KGM","FOB",4585,"915","825","0",0,0,0,726,2009,59,2021,"December",6,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM","20",122,"Consumption goods","IMPORT","Energy-dense beverages","Cordial","Cordial/Concentrate/Powder"
