"HS.Code","HS.Code_6","CE.CD","CO","SITC_1","HS.Code_2","Office","Reg.Ref","Reg..Date","Type","CP4","CP3","Declarant","Con_cod","Con...Exp.name","Shipper...Buyer.name","Itm..","SITC","PRF","Goods.Comm..Dsc.1","Goods.Comm..Dsc.","Wgt..Gross","Wgt..Net","Pkg..","Pkg..type","Supp.Qty","Supp","TOD","Stat..Value","IMD","VAT","IEX","DEX","EXD","OED","ITEM.INSURANCE","FREIGHT","RawDataRowID","HS.Code_4","SITC_3","Year","Month","Day","Mode.of.Transport","HS.Section","SITC.description","IMPORT.CTY.CD","CTY_Origin","IMPORT.COUNTRY","IMPORT.REGION","IMPORT.REG.","IMPORT.PARTNER.COUNTRIES","CTY_Dest","EXPORT.CTY.CD","EXPORT.COUNTRY","EXPORT.REGION","EXPORT.REG.","EXPORT.PARTNER.COUNTRIES","TAR_ALL","TAR_DSC","Principle.Exports","Principle.ReExports","Principle.Imports","Classifications.Combined","Unit.Qty","Import.Duty.Rate","X","X.1","BEC4","Description","CommodityType","Unhealthy.Focus.Food.Category","Food.sub.category","Product"
"02071490",20714,"AU","AU",0,2,"VSEA","2024 / C / 9213",NA,"IM / 4",4000,0,233921,"455569","VANUATU BUTCHERY
","CNSZ TRADING
",1,12.35,NA,"Other","FROZEN CHICKEN COCKTAIL/HEARTS/GIBLETS","15,335.10","14,850.00","990","Cartons","14,850.00","KGM","CIF",3354074,"503,110.00","623,130.00","297,000.00",0,"0",0,0,0,320,207,12,2024,"December",4,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Meat and edible offal of poultry","Meat and edible offal of poultry","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02071490",20714,"AU","AU",0,2,"VSEA","2024 / C / 9757",NA,"IM / 4",4000,0,233921,"455569","VANUATU BUTCHERY
","Z & H
",2,12.35,NA,"Other","FROZEN POULTRY","2,762.00","2,650.00","160","Cartons","2,650.00","KGM","FOB",371976,"55,795.00","72,115.00","53,000.00",0,"0",0,0,64962,1479,207,12,2024,"December",31,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Meat and edible offal of poultry","Meat and edible offal of poultry","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02071490",20714,"AU","AU",0,2,"VSEA","2024 / C / 9373",NA,"IM / 4",4000,0,233921,"455569","VANUATU BUTCHERY
","CNSZ TRADING
",1,12.35,NA,"Other","FROZEN CHICKEN  BACK BONES","14,980.00","14,000.00","1,400","Cartons","14,000.00","KGM","CIF",1647208,"247,080.00","326,145.00","280,000.00",0,"0",0,0,0,697,207,12,2024,"December",12,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Meat and edible offal of poultry","Meat and edible offal of poultry","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02071490",20714,"AU","AU",0,2,"SSEA","2024 / C / 2460",NA,"IM / 4",4000,0,266664,"129635","DAMING STORE
","ROGERS & ANDERSON ",1,12.35,NA,"Other","FROZEN  A-GRADE  CHICKEN  COCKTAILS","17,883.00","17,260.00","863","Cartons","17,260.00","KGM","CIF",2573665,"386,050.00","495,735.00","345,200.00",0,"0",0,0,0,452,207,12,2024,"December",27,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Meat and edible offal of poultry","Meat and edible offal of poultry","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02071490",20714,"AU","AU",0,2,"VSEA","2024 / C / 9415",NA,"IM / 4",4000,0,559298,"400954","MAGENTA HOLDINGS ","NATURALLY AUSTRALIAN ",1,12.35,NA,"Other","FROZEN CHICKEN WINGS / CHICKEN CUTS","17,630.00","17,630.00","900","Enclosure; ","17,000.00","KGM","CIF",3650451,"547,570.00","680,705.00","340,000.00",0,"0",0,0,0,291,207,12,2024,"December",13,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Meat and edible offal of poultry","Meat and edible offal of poultry","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02071490",20714,"AU","AU",0,2,"VSEA","2024 / C / 9441",NA,"IM / 4",4000,0,803753,"126254","ESAH CORPORATION
","NATURALLY AUSTRALIAN ",1,12.35,NA,"Other","FROZEN CHICKEN CUTS","14,300.00","13,200.00","1,100","Unpacked or ","13,200.00","KGM","CIF",2416422,"362,465.00","456,435.00","264,000.00",0,"0",0,0,0,497,207,12,2024,"December",16,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Meat and edible offal of poultry","Meat and edible offal of poultry","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02071490",20714,"NZ","NZ",0,2,"VSEA","2024 / C / 9555",NA,"IM / 4",4000,10,166070,"430223","DYNAMIC SUPPLY ","DSC NZ 
",7,12.35,NA,"Other","BREAST & THIGH","3,060.00","3,060.00","0","Enclosure; ","3,060.00","KGM","FOB",2586666,"0","397,180.00","61,200.00",0,"0",0,0,195793,447,207,12,2024,"December",17,"SEA","I.Live animals: animal products","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Other","Other","Other products","Other products ","Meat and edible offal of poultry","Meat and edible offal of poultry","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02071490",20714,"AU","AU",0,2,"VSEA","2024 / C / 9409",NA,"IM / 4",4000,0,559298,"400954","MAGENTA HOLDINGS ","NATURALLY AUSTRALIAN ",1,12.35,NA,"Other","FROZEN CHIKEN DRUMSTICK","15,414.10","8,000.00","923","Enclosure; ","14,768.00","KGM","CIF",3879657,"581,950.00","713,545.00","295,360.00",0,"0",0,0,0,276,207,12,2024,"December",13,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Meat and edible offal of poultry","Meat and edible offal of poultry","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02071490",20714,"AU","AU",0,2,"VSEA","2024 / C / 9755",NA,"IM / 4",4000,0,233921,"455569","VANUATU BUTCHERY
","Z & H 
",1,12.35,NA,"Other","CHICKN DRUMSTICKS","15,162.00","14,648.00","950","Cartons","14,648.00","KGM","CIF",4133407,"620,010.00","756,955.00","292,960.00",0,"0",0,0,0,258,207,12,2024,"December",31,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Meat and edible offal of poultry","Meat and edible offal of poultry","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02071490",20714,"AU","AU",0,2,"VSEA","2024 / C / 9667",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","GEOFFREY HUGHES (EXPT) ",3,12.35,NA,"Other","CHICKEN CUTS","14,462.20","13,856.00","866","Cartons","13,856.00","KGM","CFR",3798827,"569,825.00","696,865.00","277,120.00",0,"0",0,6637,0,280,207,12,2024,"December",28,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Meat and edible offal of poultry","Meat and edible offal of poultry","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02071490",20714,"AU","AU",0,2,"VSEA","2024 / C / 9411",NA,"IM / 4",4000,0,559298,"400954","MAGENTA HOLDINGS ","NATURALLY AUSTRALIAN ",1,12.35,NA,"Other","FROZEN HEN LEG QUARTERS LAYER","14,700.00","14,700.00","1,400","Enclosure; ","14,000.00","KGM","CIF",2580018,"387,005.00","487,055.00","280,000.00",0,"0",0,0,0,450,207,12,2024,"December",13,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Meat and edible offal of poultry","Meat and edible offal of poultry","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02071490",20714,"AU","AU",0,2,"VSEA","2024 / C / 9418",NA,"IM / 4",4000,0,559298,"400954","MAGENTA HOLDINGS ","NATURALLY AUSTRALIAN ",1,12.35,NA,"Other","CHICKEN NUGGETS/ ","9,042.00","9,042.00","924","Enclosure; ","8,888.00","KGM","CIF",2904677,"435,700.00","527,720.00","177,760.00",0,"0",0,0,0,382,207,12,2024,"December",13,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Meat and edible offal of poultry","Meat and edible offal of poultry","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02071490",20714,"AU","AU",0,2,"VSEA","2024 / C / 9381",NA,"IM / 4",4000,0,437811,"437811","CHUAN STORE
","NATURALLY AUSTRALIAN ",1,12.35,NA,"Other","CHICKEN CUTS","16,830.00","16,200.00","900","Cartons","16,200.00","KGM","CIF",3710215,"556,530.00","688,610.00","324,000.00",0,"0",0,0,0,286,207,12,2024,"December",12,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Meat and edible offal of poultry","Meat and edible offal of poultry","KGM",20,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02089000",20890,"NZ","AU",0,2,"VSEA","2024 / C / 9555",NA,"IM / 4",4000,0,166070,"430223","DYNAMIC SUPPLY ","DSC NZ 
",9,12.99,NA,"Other","KANGAROO","29.13","29.13","0","Enclosure; ","29.13","KGM","FOB",82506,"24,750.00","16,090.00","0",0,"0",0,0,6245,3160,208,12,2024,"December",17,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",30,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02101100",21011,"AU","AU",0,2,"VSEA","2024 / C / 9385",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","MORCO FRESH & ",19,16.11,NA,"Hams, shoulders and cuts thereof, with bone in","HAM CASALINGO","1,439.50","1,439.41","94","Cartons","1,439.41","KGM","FOB",2083965,"625,190.00","406,375.00","0",0,"0",0,3640,181908,596,210,16,2024,"December",12,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Hams, shoulders and cuts thereof, with bone in","Hams, shoulders and cuts thereof, with bone in","Other products","Other products ","Other Imports","Other products ","KGM",30,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02101200",21012,"AU","AU",0,2,"SSEA","2024 / C / 2413",NA,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","HENRY CUMINES PTY. LTD
",10,16.12,NA,"Bellies (streaky) and cuts thereof","SLICED PACETTA/BACON","147","53.6","0","Enclosure; ","53.6","KGM","FOB",85548,"25,665.00","16,680.00","0",0,"0",0,679,10658,3111,210,16,2024,"December",13,"SEA","I.Live animals: animal products","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Bellies (streaky) and cuts thereof","Bellies (streaky) and cuts thereof","Other products","Other products ","Other Imports","Other products ","KGM",30,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"02101200",21012,"NZ","NZ",0,2,"SSEA","2024 / C / 2418",NA,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","HENRY CUMINES NZ. LTD.
",23,16.12,NA,"Bellies (streaky) and cuts thereof","BACON","100","100","0","Enclosure; ","100","KGM","FOB",136236,"40,870.00","26,565.00","0",0,"0",0,996,7971,2464,210,16,2024,"December",13,"SEA","I.Live animals: animal products","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Bellies (streaky) and cuts thereof","Bellies (streaky) and cuts thereof","Other products","Other products ","Other Imports","Other products ","KGM",30,NA,NA,122,"Consumption goods","IMPORT","Fatty Meat Products ","Processed Meats","Sausage, ham, bacon, salami, jerky, cold cuts, chicken nuggets, patties"
"15119000",151190,"FJ","MY",4,15,"VSEA","2024 / C / 9111",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","GOODMAN FIELDER INTL ",2,422.29,NA,"Other","COOKING OIL","21,161.52","21,161.52","1,818","Cartons","21,161.52","KGM","FOB",3275503,"327,550.00","540,460.00","0",0,"0",0,5722,398836,331,1511,422,2024,"December",2,"SEA","III.Animal or vegetable oils & fats","Oils, Fats & Waxes","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",10,NA,NA,121,"Intermediate goods","IMPORT","Edible Oils and Spreads","Cooking Oil","Palm Oil"
"15119000",151190,"FJ","MY",4,15,"VSEA","2024 / C / 9111",NA,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","GOODMAN FIELDER INTL ",1,422.29,NA,"Other","COOKING OIL","21,161.52","21,161.52","1,818","Cartons","2,161.52","KGM","FOB",3275503,"327,550.00","540,460.00","0",0,"0",0,5722,398836,330,1511,422,2024,"December",2,"SEA","III.Animal or vegetable oils & fats","Oils, Fats & Waxes","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",10,NA,NA,121,"Intermediate goods","IMPORT","Edible Oils and Spreads","Cooking Oil","Palm Oil"
"15131900",151319,"FJ","FJ",4,15,"SSEA","2024 / C / 2368",NA,"IM / 4",4000,0,266664,"141057","PUNJAS (VANUATU) LTD
","PUNJAS PTE LIMITED
",23,422.39,"MSG","Other","PUNJAS COCONUT OIL","30","30","0","Enclosure; ","30","KGM","FOB",10964,"0","1,645.00","0",0,"0",0,109,762,8179,1513,422,2024,"December",6,"SEA","III.Animal or vegetable oils & fats","Oils, Fats & Waxes","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Other","Other","Coconut Oil","Other products ","Other Imports","Coconut Oil","KGM",10,NA,NA,121,"Intermediate goods","IMPORT","Edible Oils and Spreads","Cooking Oil","Other linseed oil and its fractions"
"15131900",151319,"NZ","NZ",4,15,"VSEA","2024 / C / 9563",NA,"IM / 4",4000,38,113577,"113577","AU BON MARCHE
","WOOLWORTHS NZ LIMITED
",10,422.39,NA,"Other","COCONUT OIL","54.3","54.3","0","Various, ie. ","54.3","KGM","FOB",41421,"0","0","0",0,"0",0,73,2361,4391,1513,422,2024,"December",17,"SEA","III.Animal or vegetable oils & fats","Oils, Fats & Waxes","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Other","Other","Coconut Oil","Other products ","Other Imports","Coconut Oil","KGM",10,NA,NA,121,"Intermediate goods","IMPORT","Edible Oils and Spreads","Cooking Oil","Other linseed oil and its fractions"
"15152900",151529,"AU","AU",4,15,"VSEA","2024 / C / 9389",NA,"IM / 4",4000,0,100089,"183198","FUNG KUEI
","EAGLE SMF
",1,421.69,NA,"Other","COOKING OIL","31","31","6","Various, ie. ","31","KGM","FOB",11564,"1,155.00","1,910.00","0",0,"0",0,0,585,8071,1515,421,2024,"December",12,"SEA","III.Animal or vegetable oils & fats","Oils, Fats & Waxes","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Edible Oils and Spreads","Cooking Oil","Maize Corn oil and its fractions"
"15152900",151529,"ID","ID",4,15,"VSEA","2024 / C / 9236",NA,"IM / 4",4000,0,233921,"440237","HXM STORE
","TROPICAL EXPORT CO LTD
",1,421.69,NA,"Other","COOKING OIL","19,314.75","17,550.00","1,625","Cartons","17,550.00","KGM","CIF",2329619,"232,960.00","384,385.00","0",0,"0",0,0,0,511,1515,421,2024,"December",5,"SEA","III.Animal or vegetable oils & fats","Oils, Fats & Waxes","ID","ID","INDONESIA","ASIA",3,"INDONESIA","ID","ID","INDONESIA","ASIA",3,"INDONESIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Edible Oils and Spreads","Cooking Oil","Maize Corn oil and its fractions"
"15152900",151529,"ID","ID",4,15,"VSEA","2024 / C / 9237",NA,"IM / 4",4000,0,233921,"440237","HXM STORE
","TROPICAL EXPORT CO LTD
",1,421.69,NA,"Other","COOKING OIL","18,720.50","17,550.00","1,625","Cartons","17,550.00","KGM","CIF",2257235,"225,725.00","372,445.00","0",0,"0",0,0,0,541,1515,421,2024,"December",5,"SEA","III.Animal or vegetable oils & fats","Oils, Fats & Waxes","ID","ID","INDONESIA","ASIA",3,"INDONESIA","ID","ID","INDONESIA","ASIA",3,"INDONESIA","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Edible Oils and Spreads","Cooking Oil","Maize Corn oil and its fractions"
"15152900",151529,"HK","CN",4,15,"VSEA","2024 / C / 9292",NA,"IM / 4",4000,0,233921,"455569","VANUATU BUTCHERY
","DESONG ENTP LTD
",15,421.69,NA,"Other","OIL","31","26.8","0","Enclosure; ","26.8","KGM","FOB",13957,"1,395.00","2,305.00","0",0,"0",0,0,2770,7774,1515,421,2024,"December",6,"SEA","III.Animal or vegetable oils & fats","Oils, Fats & Waxes","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","HK","HK","HONG KONG","ASIA",3,"HONG KONG","Other","Other","Other products","Other products ","Other Imports","Other products ","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Edible Oils and Spreads","Cooking Oil","Maize Corn oil and its fractions"
"15162000",151620,"FJ","FJ",4,15,"SSEA","2024 / C / 2368",NA,"IM / 4",4000,0,266664,"141057","PUNJAS (VANUATU) LTD
","PUNJAS PTE LIMITED
",16,431.22,NA,"Vegetable fats and oils and their fractions","CANOLA  OIL","54","54","0","Enclosure; ","54","KGM","FOB",13677,"1,370.00","2,255.00","0",0,"0",0,135,951,7803,1516,431,2024,"December",6,"SEA","III.Animal or vegetable oils & fats","Oils, Fats & Waxes","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Vegetable fats and oils and their fractions","Vegetable fats and oils and their fractions","Other products","Other products ","Other Imports","Other products ","KGM",10,NA,NA,121,"Intermediate goods","IMPORT","Edible Oils and Spreads","Cooking Oil","Vegetable oil"
"15162000",151620,"CN","CN",4,15,"VSEA","2024 / C / 9564",NA,"IM / 4",4000,0,803753,"265027","NEW LOOK STORE
","HUZHOU CHILI IMPORT AND ",24,431.22,NA,"Vegetable fats and oils and their fractions","COOKING OIL","2","2","0","Unpacked or ","2","KGM","FOB",1850,"185","305","0",0,"0",0,4,181,10743,1516,431,2024,"December",17,"SEA","III.Animal or vegetable oils & fats","Oils, Fats & Waxes","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","Vegetable fats and oils and their fractions","Vegetable fats and oils and their fractions","Other products","Other products ","Other Imports","Other products ","KGM",10,NA,NA,121,"Intermediate goods","IMPORT","Edible Oils and Spreads","Cooking Oil","Vegetable oil"
"15162000",151620,"TH","TH",4,15,"VSEA","2024 / C / 9566",NA,"IM / 4",4000,0,803753,"265027","NEW LOOK STORE
","V.V.D COMPANY 
",2,431.22,NA,"Vegetable fats and oils and their fractions","COOKING OIL","42","42","0","Unpacked or ","42","KGM","CIF",21443,"2,145.00","3,540.00","0",0,"0",0,62,1323,6952,1516,431,2024,"December",17,"SEA","III.Animal or vegetable oils & fats","Oils, Fats & Waxes","TH","TH","THAILAND","ASIA",3,"THAILAND","TH","TH","THAILAND","ASIA",3,"THAILAND","Vegetable fats and oils and their fractions","Vegetable fats and oils and their fractions","Other products","Other products ","Other Imports","Other products ","KGM",10,NA,NA,121,"Intermediate goods","IMPORT","Edible Oils and Spreads","Cooking Oil","Vegetable oil"
"15162000",151620,"CN","CN",4,15,"SSEA","2024 / C / 2286",NA,"IM / 4",4000,0,266664,"802611","SUNSHINE SHOPPING ","RONGZHU TRADING IMPORT ",69,431.22,NA,"Vegetable fats and oils and their fractions","COOKING OIL","292.5","292.5","0","Enclosure; ","292.5","KGM","FOB",24731,"2,475.00","4,080.00","0",0,"0",0,0,8445,6714,1516,431,2024,"December",3,"SEA","III.Animal or vegetable oils & fats","Oils, Fats & Waxes","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","Vegetable fats and oils and their fractions","Vegetable fats and oils and their fractions","Other products","Other products ","Other Imports","Other products ","KGM",10,NA,NA,121,"Intermediate goods","IMPORT","Edible Oils and Spreads","Cooking Oil","Vegetable oil"
